"","views","comments","duration","languages","published_year","published_month","general_opinion","speaker_talks","speaker_pop","event","location","tags"
"1886",6569493,203,620,41,2014,12,"positive",1,"not_popular","TEDx","Norrkoping","['TEDx', 'brain', 'business', 'education', 'intelligence', 'personal growth', 'psychology']"
"1887",1278162,35,815,22,2014,12,"neutral",1,"not_popular","TEDGlobal","Other","['activism', 'journalism', 'media', 'online video', 'politics', 'social media', 'web']"
"1888",966645,43,322,34,2014,12,"positive",1,"not_popular","TEDGlobal","Other","['Brazil', 'TED Fellows', 'art', 'social change', 'street art']"
"1889",1545629,86,412,34,2014,12,"positive",3,"popular","Other","Other","['TEDYouth', 'communication', 'creativity', 'language']"
"1890",1948196,102,798,30,2014,12,"positive",1,"not_popular","TEDx","BeaconStreet","['TEDx', 'demo', 'film', 'online video', 'photography', 'sight', 'sound', 'technology']"
"1891",1266639,31,345,31,2015,1,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'biology', 'nature', 'oceans']"
"1892",2084303,71,440,33,2015,1,"positive",1,"not_popular","Other","Berlin","['cities', 'design', 'happiness', 'map', 'technology']"
"1893",1301734,65,277,39,2015,1,"positive",1,"not_popular","TED","Other","['Middle East', 'TED Fellows', 'activism', 'culture', 'peace', 'travel', 'violence', 'war']"
"1894",712971,18,520,27,2015,1,"neutral",1,"not_popular","Other","Other","['TEDYouth', 'anthropology', 'forensics', 'global issues', 'war']"
"1895",877692,22,916,25,2015,1,"neutral",1,"not_popular","TEDGlobal","Other","['climate change', 'conservation', 'ecology', 'environment', 'green', 'plants', 'politics', 'science', 'social change', 'sustainability', 'trees']"
"1896",1601624,70,985,24,2015,1,"neutral",1,"not_popular","TEDGlobal","Other","['business', 'entrepreneur', 'innovation']"
"1897",972816,32,962,25,2015,1,"positive",1,"not_popular","TEDGlobal","Other","['climate change', 'environment', 'exploration']"
"1898",906025,42,888,23,2015,1,"neutral",1,"not_popular","TEDGlobal","Other","['cities', 'global issues', 'infrastructure', 'violence', 'war', 'youth']"
"1899",687808,49,757,26,2015,1,"positive",1,"not_popular","TEDx","RiodelaPlata","['TED en Español', 'TEDx', 'creativity', 'crime', 'language', 'poetry', 'prison']"
"1900",1818659,116,967,32,2015,1,"positive",3,"popular","TEDGlobal","Other","['communication', 'compassion']"
"1901",1465712,49,366,31,2015,1,"neutral",1,"not_popular","Other","Other","['TEDYouth', 'engineering', 'robots', 'technology']"
"1902",976621,33,727,25,2015,1,"neutral",1,"not_popular","TEDGlobal","Other","['global development', 'sanitation', 'water']"
"1903",2647157,181,622,33,2015,1,"neutral",1,"not_popular","Other","London","['Gender equality', 'LGBT', 'business', 'social change', 'work']"
"1904",1304427,113,1137,27,2015,1,"positive",3,"popular","TEDGlobal","Other","['brain', 'communication', 'neuroscience']"
"1905",753002,33,961,19,2015,1,"positive",1,"not_popular","TEDGlobal","Other","['government', 'peace', 'war']"
"1906",1081502,93,1120,24,2015,1,"neutral",1,"not_popular","TEDx","Canberra","['Africa', 'TEDx', 'culture', 'global issues', 'women']"
"1907",1356917,339,278,36,2015,1,"positive",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'creativity', 'film', 'writing']"
"1908",1120694,46,974,22,2015,2,"neutral",1,"not_popular","TEDGlobal","Other","['activism', 'protests', 'social change', 'social media', 'society', 'sociology', 'technology']"
"1909",859214,36,1151,23,2015,2,"neutral",3,"popular","TEDx","Other","['TEDx', 'disease', 'ebola', 'health', 'public health', 'virus']"
"1910",2446992,196,895,28,2015,2,"neutral",1,"not_popular","TEDx","Manchester","['TEDYouth', 'TEDx', 'brain', 'personality', 'psychology']"
"1911",2482234,54,541,28,2015,2,"neutral",5,"very_popular","TEDGlobal","Other","['business', 'collaboration', 'creativity', 'design', 'leadership']"
"1912",1159937,48,366,34,2015,2,"positive",1,"not_popular","Other","Other","['TEDYouth', 'art', 'books', 'creativity']"
"1913",1068305,30,375,30,2015,2,"neutral",1,"not_popular","Other","Other","['TEDYouth', 'animals', 'biology', 'biomimicry', 'disease', 'health', 'insects', 'medical research', 'medicine', 'microbes', 'microbiology', 'plants', 'science']"
"1914",2610440,100,1302,29,2015,2,"positive",1,"not_popular","TEDGlobal","Other","['business', 'creativity', 'leadership', 'philosophy', 'work']"
"1915",1559585,69,346,35,2015,2,"neutral",1,"not_popular","Other","Other","['TEDYouth', 'aging', 'design', 'innovation', 'invention', 'product design', 'technology']"
"1916",4340117,133,1022,35,2015,2,"positive",3,"popular","TEDx","Other","['TED Books', 'TEDx', 'love', 'math', 'relationships', 'statistics']"
"1917",4984884,271,1044,34,2015,2,"positive",1,"not_popular","TEDx","Linnaeus","['TEDx', 'health', 'mental health', 'psychology', 'self']"
"1918",3104326,300,959,30,2015,2,"neutral",1,"not_popular","Other","Other","['brain', 'children', 'health', 'health care']"
"1919",818556,37,305,41,2015,2,"positive",1,"not_popular","TEDGlobal","Other","['Islam', 'Middle East', 'TED Fellows', 'education', 'feminism', 'photography', 'women']"
"1920",1096201,62,424,25,2015,2,"neutral",1,"not_popular","TEDGlobal","Other","['NASA', 'TED Fellows', 'architecture', 'collaboration', 'crowdsourcing', 'design', 'engineering', 'food', 'future', 'innovation', 'psychology', 'science', 'science and art', 'space', 'sustainability', 'technology']"
"1921",1237938,124,833,24,2015,2,"positive",1,"not_popular","TEDx","Columbus","['TEDx', 'inequality', 'race', 'social change', 'society']"
"1922",1566854,115,1044,31,2015,2,"neutral",1,"not_popular","TED","Other","['TED Books', 'biology', 'health']"
"1923",1149837,45,1093,28,2015,2,"positive",1,"not_popular","TEDGlobal","Other","['Middle East', 'activism', 'feminism', 'violence', 'women']"
"1924",658478,83,881,23,2015,2,"negative",1,"not_popular","TEDx","RiodelaPlata","['TED en Español', 'health', 'health care', 'illness', 'medicine', 'virus']"
"1925",999472,26,708,20,2015,2,"neutral",1,"not_popular","TEDx","NewYork","['New York', 'TEDx', 'cities', 'data', 'infrastructure', 'statistics', 'technology']"
"1926",1981129,65,791,28,2015,2,"positive",1,"not_popular","TED","Other","['entertainment', 'illusion', 'magic']"
"1927",741287,49,364,29,2015,3,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'inequality', 'technology']"
"1928",1243218,83,570,30,2015,3,"neutral",1,"not_popular","TEDx","Other","['climate change', 'environment', 'technology', 'trees']"
"1929",1369263,31,838,20,2015,3,"positive",1,"not_popular","TEDx","Other","['humor', 'math', 'poetry', 'spoken word']"
"1930",1571516,121,729,34,2015,3,"neutral",1,"not_popular","TEDGlobal","Other","['Internet', 'Surveillance', 'communication', 'privacy', 'security', 'technology', 'web']"
"1931",1135382,120,818,23,2015,3,"neutral",1,"not_popular","TEDGlobal","Other","['Brazil', 'Guns', 'global issues', 'narcotics', 'policy', 'violence']"
"1932",955623,32,353,29,2015,3,"neutral",1,"not_popular","TEDGlobal","Other","['Africa', 'TED Fellows', 'economics', 'entrepreneur', 'investment']"
"1933",2780484,102,1085,31,2015,3,"positive",1,"not_popular","TED","Other","['TED Books', 'architecture', 'design', 'social media']"
"1934",1378025,76,683,25,2015,3,"neutral",1,"not_popular","TEDx","NewYork","['TEDx', 'activism', 'cities', 'crime', 'prison', 'social change', 'violence', 'youth']"
"1935",1550060,45,340,29,2015,3,"positive",1,"not_popular","TEDx","Tokyo","['TEDx', 'creativity', 'design', 'gaming', 'toy']"
"1936",2009552,52,1037,24,2015,3,"neutral",1,"not_popular","TEDx","Cambridge","['business', 'collaboration', 'creativity', 'leadership']"
"1937",1161560,62,1187,25,2015,3,"positive",1,"not_popular","TEDx","Other","['TEDx', 'global issues', 'peace', 'war']"
"1938",1290746,156,884,22,2015,3,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'depression', 'psychology', 'women']"
"1939",1738331,221,1234,32,2015,3,"positive",1,"not_popular","TED","Other","['Blindness', 'Senses', 'brain', 'technology']"
"1940",2498698,71,645,29,2015,3,"neutral",1,"not_popular","TED","Other","['demo', 'design', 'manufacturing', 'technology']"
"1941",11443190,1355,1346,41,2015,3,"neutral",1,"not_popular","TED","Other","['communication', 'media', 'social media', 'suicide', 'technology']"
"1942",2005189,185,1078,26,2015,3,"positive",1,"not_popular","TED","Other","['AI', 'photography', 'sight', 'technology']"
"1943",1287111,123,1163,20,2015,3,"positive",1,"not_popular","TED","Other","['crime', 'history', 'immigration', 'inequality', 'storytelling']"
"1944",1839891,108,1298,30,2015,3,"positive",1,"not_popular","TED","Other","['TED Prize', 'United States', 'history', 'journalism', 'storytelling']"
"1945",1024661,51,1012,21,2015,3,"positive",1,"not_popular","TED","Other","['architecture', 'art', 'cities', 'design', 'environment', 'urban planning']"
"1946",1919991,86,819,31,2015,3,"positive",1,"not_popular","TED","Other","['entrepreneur', 'philanthropy', 'software', 'technology', 'women', 'women in business']"
"1947",1231198,68,279,40,2015,3,"neutral",3,"popular","TEDGlobal","Other","['TED Fellows', 'architecture', 'cities', 'death', 'design']"
"1948",1157388,42,783,24,2015,3,"positive",1,"not_popular","TED","Other","['Blindness', 'Senses', 'disability', 'fear', 'mind']"
"1949",1543588,213,1201,22,2015,4,"neutral",1,"not_popular","TED","Other","['Asia', 'United States', 'china', 'politics']"
"1950",1342431,70,440,33,2015,4,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'activism', 'art', 'corruption', 'photography']"
"1951",2239259,171,512,37,2015,4,"neutral",6,"very_popular","TED","Other","['TED Brain Trust', 'disaster relief', 'disease', 'ebola', 'global issues', 'medicine', 'war']"
"1952",4728000,192,371,45,2015,4,"positive",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'entrepreneur', 'innovation', 'life']"
"1953",1610293,98,581,24,2015,4,"positive",1,"not_popular","TEDx","RiodelaPlata","['TED en Español', 'TEDx', 'humor', 'math', 'science']"
"1954",1703367,176,533,34,2015,4,"neutral",6,"very_popular","TED","Other","['behavioral economics', 'economics', 'inequality', 'psychology']"
"1955",1083424,46,1067,26,2015,4,"positive",1,"not_popular","TED","Other","['NASA', 'Planets', 'asteroid', 'big bang', 'engineering', 'flight', 'human origins', 'life', 'physics', 'rocket science', 'science', 'solar system', 'space', 'technology']"
"1956",1003314,19,637,28,2015,4,"neutral",1,"not_popular","TEDx","Sydney","['global issues', 'immigration', 'photography']"
"1957",1189513,78,1109,31,2015,4,"positive",1,"not_popular","TED","Other","['activism', 'peace', 'social change']"
"1958",4160772,169,587,39,2015,4,"positive",1,"not_popular","TEDx","Other","['TEDx', 'architecture', 'children', 'design', 'education', 'play', 'youth']"
"1959",1762082,237,591,29,2015,4,"neutral",1,"not_popular","TED","Other","['investment', 'money', 'philanthropy']"
"1960",1131041,149,962,27,2015,4,"neutral",1,"not_popular","TED","Other","['Mars', 'Planets', 'astrobiology', 'exploration', 'microbiology', 'solar system', 'space']"
"1961",1674355,305,1328,30,2015,4,"neutral",1,"not_popular","TED","Other","['inequality', 'poverty', 'violence']"
"1962",1143028,38,259,32,2015,4,"positive",3,"popular","TED","Other","['NASA', 'TED Fellows', 'astronomy', 'dark matter', 'math', 'physics', 'science', 'telescopes', 'universe']"
"1963",1492275,101,616,30,2015,4,"positive",1,"not_popular","TED","Other","['entertainment', 'film', 'humanity', 'innovation', 'storytelling', 'technology', 'virtual reality']"
"1964",1908266,171,312,34,2015,4,"positive",3,"popular","TED","Other","['inequality', 'poetry', 'race', 'social change', 'spoken word']"
"1965",931845,29,362,33,2015,4,"neutral",1,"not_popular","Other","Other","['TED Fellows', 'TEDYouth', 'adventure', 'ancient world', 'dinosaurs', 'paleontology']"
"1966",2832581,363,991,29,2015,4,"neutral",3,"popular","TED","Other","['AI', 'future', 'machine learning', 'philosophy', 'technology']"
"1967",4614317,174,352,36,2015,4,"positive",3,"popular","TED","Other","['TED Fellows', 'biology', 'biotech', 'brain', 'demo', 'neuroscience', 'physiology', 'science', 'technology']"
"1968",2782822,62,1024,35,2015,4,"positive",1,"not_popular","TED","Other","['animals', 'brain', 'cognitive science', 'evolution', 'humor', 'neuroscience', 'physiology', 'psychology', 'science', 'sociology', 'speech']"
"1969",1528815,206,964,26,2015,5,"neutral",1,"not_popular","TED","Other","['Criminal Justice', 'crime', 'culture', 'inequality', 'prison', 'race', 'violence']"
"1970",1512972,486,1069,24,2015,5,"neutral",1,"not_popular","TED","Other","['agriculture', 'food', 'global issues', 'sustainability']"
"1971",1386424,104,1077,26,2015,5,"positive",1,"not_popular","TED","Other","['computers', 'software', 'technology']"
"1972",1257079,100,386,38,2015,5,"positive",1,"not_popular","TED","Other","['TED Fellows', 'dance', 'entertainment', 'live music', 'music', 'performance']"
"1973",1225763,50,251,35,2015,5,"positive",1,"not_popular","TED","Other","['TED Fellows', 'bacteria', 'biology', 'cancer', 'health']"
"1974",1160841,33,566,28,2015,5,"positive",1,"not_popular","TED","Other","['adventure', 'live music', 'music']"
"1975",2206061,82,366,35,2015,5,"positive",1,"not_popular","TED","Other","['bees', 'nature', 'photography']"
"1976",3351267,131,617,35,2015,5,"positive",1,"not_popular","TED","Other","['architecture', 'design', 'sustainability']"
"1977",4597270,109,1098,23,2015,5,"positive",1,"not_popular","TED","Other","['cities', 'design', 'government', 'humor', 'product design']"
"1978",1310078,170,576,29,2015,5,"positive",1,"not_popular","TEDx","Muncy","['live music', 'music', 'prison']"
"1979",1304737,64,1264,23,2015,5,"positive",1,"not_popular","TED","Other","['Gender spectrum', 'Transgender', 'biotech', 'creativity', 'identity', 'love', 'medicine', 'robots', 'technology']"
"1980",1373382,73,357,32,2015,5,"neutral",1,"not_popular","TED","Other","['TED Fellows', 'demo', 'gaming', 'health', 'software']"
"1981",1028548,240,857,29,2015,5,"neutral",1,"not_popular","TED","Other","['animals', 'culture', 'law']"
"1982",8218896,370,1291,32,2015,5,"positive",3,"popular","TED","Other","['culture', 'love', 'relationships', 'sex']"
"1983",1773697,69,582,30,2015,5,"positive",1,"not_popular","TED","Other","['creativity', 'oceans', 'photography', 'travel']"
"1984",1049652,72,1083,20,2015,5,"positive",1,"not_popular","TED","Other","['crime', 'faith', 'narcotics', 'peace', 'social change', 'violence', 'youth']"
"1985",1863929,271,841,31,2015,5,"positive",1,"not_popular","TEDx","Other","['TEDx', 'activism', 'culture', 'religion', 'women']"
"1986",1365646,93,974,30,2015,5,"neutral",1,"not_popular","TED","Other","['Planets', 'astrobiology', 'astronomy', 'data', 'ecology', 'exploration', 'life', 'science', 'solar system', 'space', 'telescopes', 'universe']"
"1987",1339843,63,1038,27,2015,5,"positive",1,"not_popular","TEDGlobal","Other","['culture', 'photography']"
"1988",3811316,166,400,42,2015,6,"neutral",3,"popular","TED","Other","['business', 'creativity', 'technology']"
"1989",1617977,92,1218,29,2015,6,"positive",1,"not_popular","TED","Other","['behavioral economics', 'brain', 'children', 'cognitive science', 'data', 'education', 'mind', 'physiology', 'science', 'youth']"
"1990",2006050,92,1001,29,2015,6,"positive",1,"not_popular","TED","Other","['design', 'product design', 'technology']"
"1991",1252289,141,562,22,2015,6,"neutral",1,"not_popular","TED","Other","['Surveillance', 'TED Fellows', 'United States', 'government', 'terrorism', 'violence']"
"1992",1617292,145,1027,31,2015,6,"positive",1,"not_popular","Other","Other","['education', 'leadership', 'poverty', 'teaching']"
"1993",3460338,214,752,35,2015,6,"neutral",1,"not_popular","TED","Other","['politics']"
"1994",1531675,45,1528,18,2015,6,"positive",4,"popular","TED","Other","['culture', 'future', 'humor', 'performance', 'sex']"
"1995",2471075,378,1310,30,2015,6,"positive",1,"not_popular","TED","Other","['animals', 'biology', 'brain', 'cognitive science', 'consciousness', 'evolution', 'memory', 'mind', 'neuroscience', 'science', 'sight']"
"1996",1175629,59,261,32,2015,6,"positive",1,"not_popular","Other","Other","['Gender spectrum', 'TED Fellows', 'Transgender', 'gender', 'poetry', 'spoken word']"
